id,label,prediction,probability,input_text
194,1,0,0.5120179057121277,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . "
201,1,0,0.5068460702896118,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . "
203,0,1,0.5267194509506226,bad . 
208,0,1,0.5151001214981079,"and the lesson , in the end , is nothing new . "
218,0,1,0.8077331185340881,"all that 's missing is the spontaneity , originality and delight . "
224,1,0,0.6831785440444946,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . "
238,0,1,0.7224228978157043,"an occasionally funny , but overall limp , fish-out-of-water story . "
253,0,1,0.7189255356788635,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
269,0,1,0.5897670984268188,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.5146757364273071,as unseemly as its title suggests . 
273,1,0,0.6249802112579346,"minority report is exactly what the title indicates , a report . "
274,0,1,0.5394873023033142,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.5550192594528198,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.8330302834510803,directed in a paint-by-numbers manner . 
286,1,0,0.5826180577278137,"at its best , queen is campy fun like the vincent price horror classics of the '60s . "
289,1,0,0.5893458127975464,cool ? 
292,0,1,0.7582350969314575,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
296,0,1,0.5779889225959778,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . 
309,1,0,0.6198894381523132,the second coming of harry potter is a film far superior to its predecessor . 
312,0,1,0.5283318758010864,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.5295438766479492,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
324,1,0,0.642850399017334,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
346,0,1,0.5088127255439758,"not only unfunny , but downright repellent . "
347,0,1,0.8369881510734558,"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . "
354,1,0,0.7451203465461731,"the film is quiet , threatening and unforgettable . "
358,1,0,0.7023547887802124,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
360,1,0,0.549950122833252,` easily my choice for one of the year 's best films . ' 
364,0,1,0.545071005821228,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
371,1,0,0.726543128490448,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
375,1,0,0.8470152616500854,we have n't seen such hilarity since say it is n't so ! 
379,0,1,0.5278129577636719,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
382,0,1,0.5899661183357239,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
384,0,1,0.5071513056755066,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . "
389,1,0,0.5164611339569092,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . "
405,0,1,0.6791845560073853,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
420,0,1,0.7483618259429932,"one of the more irritating cartoons you will see this , or any , year . "
422,1,0,0.6762552261352539,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
423,0,1,0.5309645533561707,i am sorry that i was unable to get the full brunt of the comedy . 
436,0,1,0.5332050323486328,"trite , banal , cliched , mostly inoffensive . "
446,0,1,0.6171255111694336,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.5650149583816528,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
454,0,1,0.6272966861724854,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
477,0,1,0.5667396187782288,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . 
478,0,1,0.6308403611183167,a by-the-numbers patient/doctor pic that covers all the usual ground 
487,0,1,0.5716803073883057,"( e ) ventually , every idea in this film is flushed down the latrine of heroism . "
494,0,1,0.5199215412139893,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
501,1,0,0.7285234332084656,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.6314969062805176,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.6930755376815796,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9064731597900391,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
521,0,1,0.6661607623100281,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
522,0,1,0.5018776059150696,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . "
528,1,0,0.5196430683135986,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
536,0,1,0.6373016834259033,"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . "
539,0,1,0.634125828742981,do not see this film . 
543,0,1,0.6061199307441711,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.8614169359207153,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.6725535988807678,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
547,0,1,0.6496478319168091,"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . "
571,0,1,0.5534573197364807,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . "
575,0,1,0.6544406414031982,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
579,0,1,0.6682862043380737,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
586,0,1,0.5093017220497131,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . "
589,1,0,0.5369905233383179,if your taste runs to ` difficult ' films you absolutely ca n't miss it . 
604,0,1,0.6091349124908447,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
614,1,0,0.7122844457626343,"against all odds in heaven and hell , it creeped me out just fine . "
615,0,1,0.5858438611030579,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . "
631,0,1,0.5043707489967346,burns never really harnesses to full effect the energetic cast . 
634,1,0,0.524915874004364,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
643,1,0,0.5014715194702148,"the jabs it employs are short , carefully placed and dead-center . "
645,0,1,0.507645308971405,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
653,0,1,0.5062798857688904,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
656,1,0,0.666193425655365,"so much facile technique , such cute ideas , so little movie . "
659,0,1,0.55682373046875,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
668,0,1,0.6476417183876038,there are plot holes big enough for shamu the killer whale to swim through . 
670,0,1,0.5998795628547668,verbinski implements every hack-artist trick to give us the ooky-spookies . 
672,0,1,0.5721814632415771,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
673,1,0,0.7137130498886108,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
678,1,0,0.602854311466217,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
685,1,0,0.5219722986221313,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
688,0,1,0.6193104982376099,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . "
692,0,1,0.7360519766807556,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.702422022819519,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
697,1,0,0.7337085604667664,not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
698,1,0,0.5264620184898376,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' "
703,0,1,0.575829803943634,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal "
707,0,1,0.514169454574585,no telegraphing is too obvious or simplistic for this movie . 
713,0,1,0.5075576305389404,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . 
719,0,1,0.5377493500709534,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . "
724,0,1,0.6374884843826294,it 's everything you do n't go to the movies for . 
725,1,0,0.6971560120582581,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . "
727,0,1,0.6294001936912537,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . "
728,1,0,0.7560228705406189,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . "
735,0,1,0.6497854590415955,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.6804801225662231,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
741,1,0,0.5375387072563171,but it still jingles in the pocket . 
749,1,0,0.6234661340713501,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . 
753,1,0,0.5147247910499573,it 's hard to imagine alan arkin being better than he is in this performance . 
757,0,1,0.7519906163215637,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
760,1,0,0.5834869742393494,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.7806103825569153,"movie fans , get ready to take off ... the other direction . "
771,0,1,0.5247090458869934,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
787,0,1,0.6804676651954651,a valueless kiddie paean to pro basketball underwritten by the nba . 
789,0,1,0.6976388096809387,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . "
791,0,1,0.7204797863960266,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
798,0,1,0.6774886250495911,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . "
801,0,1,0.7144044041633606,"this film seems thirsty for reflection , itself taking on adolescent qualities . "
805,0,1,0.5364798903465271,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.7887155413627625,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
823,1,0,0.5414876937866211,it wants to tweak them with a taste of tangy new humor . 
827,0,1,0.5404908061027527,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
830,1,0,0.5807198882102966,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
832,0,1,0.5498067140579224,manages to show life in all of its banality when the intention is quite the opposite . 
839,0,1,0.5642520189285278,but this films lacks the passion required to sell the material . 
840,0,1,0.6683827042579651,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . "
841,1,0,0.5499061346054077,there 's a wickedly subversive bent to the best parts of birthday girl . 
843,0,1,0.545974612236023,a wildly inconsistent emotional experience . 
846,0,1,0.7322654128074646,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.553518533706665,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.8270984888076782,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
864,0,1,0.605225682258606,"dull , lifeless , and amateurishly assembled . "
865,1,0,0.5291642546653748,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . "
867,0,1,0.9032309055328369,has all the depth of a wading pool . 
869,0,1,0.5871757864952087,a subject like this should inspire reaction in its audience ; the pianist does not . 
870,0,1,0.5047018527984619,... is an arthritic attempt at directing by callie khouri . 
