id,label,prediction,probability,input_text
248,1,0,0.7788431644439697,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . "
249,1,0,0.6884555220603943,huston nails both the glad-handing and the choking sense of hollow despair . 
266,1,0,0.9498128294944763,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
269,0,1,0.5478838682174683,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.9691457748413086,as unseemly as its title suggests . 
273,1,0,0.8749505877494812,"minority report is exactly what the title indicates , a report . "
274,0,1,0.7831715941429138,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.9905130863189697,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
292,0,1,0.887701690196991,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
312,0,1,0.9106999039649963,i 'll bet the video game is a lot more fun than the film . 
322,0,1,0.5565333366394043,that 's pure pr hype . 
354,1,0,0.9694609642028809,"the film is quiet , threatening and unforgettable . "
356,0,1,0.8060082793235779,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
358,1,0,0.9394810795783997,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
365,0,1,0.7893760204315186,"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . "
375,1,0,0.9571100473403931,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.9057827591896057,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
399,0,1,0.5668062567710876,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . "
422,1,0,0.8026941418647766,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
440,1,0,0.639424741268158,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
441,0,1,0.6528657674789429,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . "
446,0,1,0.6197188496589661,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.7295523285865784,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
464,1,0,0.8975184559822083,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . 
494,0,1,0.7410306930541992,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
501,1,0,0.9878255724906921,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.5077199339866638,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.6317433714866638,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9979413151741028,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.9005945920944214,it has all the excitement of eating oatmeal . 
543,0,1,0.5406240820884705,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.9869150519371033,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.9006732106208801,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
561,1,0,0.9444759488105774,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . "
571,0,1,0.8987858891487122,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . "
579,0,1,0.9079596400260925,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
580,0,1,0.9641095399856567,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . "
604,0,1,0.5781592130661011,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
643,1,0,0.9532986879348755,"the jabs it employs are short , carefully placed and dead-center . "
645,0,1,0.5664553642272949,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
656,1,0,0.9914064407348633,"so much facile technique , such cute ideas , so little movie . "
673,1,0,0.8558515310287476,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
685,1,0,0.9563864469528198,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
695,0,1,0.7879777550697327,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
697,1,0,0.8197968602180481,not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
699,1,0,0.8905245065689087,"... routine , harmless diversion and little else . "
702,0,1,0.6928582787513733,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
707,0,1,0.5033662915229797,no telegraphing is too obvious or simplistic for this movie . 
724,0,1,0.8962032794952393,it 's everything you do n't go to the movies for . 
735,0,1,0.9614416360855103,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.7661305069923401,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
741,1,0,0.9507291913032532,but it still jingles in the pocket . 
760,1,0,0.5562781095504761,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
791,0,1,0.9930447936058044,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
805,0,1,0.716277539730072,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.9458708763122559,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
818,0,1,0.5544741749763489,the only excitement comes when the credits finally roll and you get to leave the theater . 
827,0,1,0.8400904536247253,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
832,0,1,0.800865650177002,manages to show life in all of its banality when the intention is quite the opposite . 
846,0,1,0.9345065951347351,"an absurdist comedy about alienation , separation and loss . "
862,0,1,0.9955981373786926,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
867,0,1,0.9577151536941528,has all the depth of a wading pool . 
