id,label,prediction,probability,input_text
223,1,0,0.611397922039032,"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . "
236,1,0,0.5839660167694092,not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 
238,0,1,0.7530015110969543,"an occasionally funny , but overall limp , fish-out-of-water story . "
248,1,0,0.6629562377929688,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . "
249,1,0,0.9334461688995361,huston nails both the glad-handing and the choking sense of hollow despair . 
253,0,1,0.8473449945449829,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
266,1,0,0.6267595291137695,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
269,0,1,0.9598372578620911,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.5017609596252441,as unseemly as its title suggests . 
273,1,0,0.5678247809410095,"minority report is exactly what the title indicates , a report . "
274,0,1,0.737079918384552,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.6671232581138611,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.5797651410102844,directed in a paint-by-numbers manner . 
292,0,1,0.9690130352973938,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
301,0,1,0.7668001651763916,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.83564692735672,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.8983603715896606,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
322,0,1,0.6687123775482178,that 's pure pr hype . 
323,1,0,0.8602493405342102,a painfully funny ode to bad behavior . 
324,1,0,0.7334994673728943,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
332,1,0,0.5280260443687439,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . 
346,0,1,0.5042241811752319,"not only unfunny , but downright repellent . "
354,1,0,0.8712826371192932,"the film is quiet , threatening and unforgettable . "
356,0,1,0.5236452221870422,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
358,1,0,0.8149906992912292,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
375,1,0,0.8772079348564148,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.8580372333526611,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
401,1,0,0.6731864213943481,"the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine "
416,1,0,0.7194833159446716,a giggle a minute . 
420,0,1,0.5889061689376831,"one of the more irritating cartoons you will see this , or any , year . "
422,1,0,0.8399972319602966,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
433,1,0,0.6432071328163147,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . "
446,0,1,0.6980301737785339,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.8483272194862366,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.7707210183143616,oh come on . 
454,0,1,0.517989993095398,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
494,0,1,0.9711698889732361,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
495,1,0,0.8802332878112793,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
501,1,0,0.7457208633422852,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.9078225493431091,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7743212580680847,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9344721436500549,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.6467505693435669,it has all the excitement of eating oatmeal . 
528,1,0,0.9814852476119995,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
532,1,0,0.5195431709289551,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . "
543,0,1,0.7463297247886658,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.9860610961914062,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.6421002149581909,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
548,0,1,0.7176889777183533,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
575,0,1,0.5034033060073853,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
579,0,1,0.6056991815567017,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
586,0,1,0.5180006623268127,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . "
589,1,0,0.8376296758651733,if your taste runs to ` difficult ' films you absolutely ca n't miss it . 
600,0,1,0.5094091296195984,"professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . "
604,0,1,0.6083061099052429,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
605,1,0,0.901111364364624,puts a human face on a land most westerners are unfamiliar with . 
608,1,0,0.7719234824180603,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
614,1,0,0.6271384954452515,"against all odds in heaven and hell , it creeped me out just fine . "
616,1,0,0.6966899037361145,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . "
631,0,1,0.6354876160621643,burns never really harnesses to full effect the energetic cast . 
633,1,0,0.6825122833251953,"still , as a visual treat , the film is almost unsurpassed . "
634,1,0,0.8269144296646118,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
643,1,0,0.8029384613037109,"the jabs it employs are short , carefully placed and dead-center . "
667,1,0,0.529093325138092,"good film , but very glum . "
672,0,1,0.802465558052063,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
673,1,0,0.8685302138328552,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
675,1,0,0.5486376881599426,slick piece of cross-promotion . 
678,1,0,0.6935101747512817,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
683,1,0,0.6006619334220886,true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . 
685,1,0,0.9264950156211853,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
689,0,1,0.8252076506614685,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . "
691,1,0,0.7611846327781677,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . "
692,0,1,0.7530115246772766,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.5020802617073059,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
698,1,0,0.5073502659797668,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' "
699,1,0,0.5503132939338684,"... routine , harmless diversion and little else . "
702,0,1,0.6094624400138855,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
727,0,1,0.7158083319664001,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . "
733,0,1,0.5195558071136475,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
735,0,1,0.9247075915336609,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
741,1,0,0.8452397584915161,but it still jingles in the pocket . 
742,1,0,0.616578221321106,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . "
749,1,0,0.9003026485443115,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . 
757,0,1,0.6507291197776794,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
760,1,0,0.8161548972129822,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
771,0,1,0.64910489320755,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
773,1,0,0.5793344378471375,it 's a beautiful madness . 
782,1,0,0.5270435214042664,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
785,1,0,0.5473580956459045,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . "
791,0,1,0.9252758026123047,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
798,0,1,0.6302735805511475,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . "
805,0,1,0.79334956407547,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.669783890247345,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
818,0,1,0.56663578748703,the only excitement comes when the credits finally roll and you get to leave the theater . 
829,0,1,0.6080127358436584,teen movies have really hit the skids . 
832,0,1,0.9152506589889526,manages to show life in all of its banality when the intention is quite the opposite . 
834,1,0,0.5663309693336487,collateral damage finally delivers the goods for schwarzenegger fans . 
841,1,0,0.5874840021133423,there 's a wickedly subversive bent to the best parts of birthday girl . 
847,1,0,0.8100303411483765,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.9946112632751465,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
867,0,1,0.8364225625991821,has all the depth of a wading pool . 
869,0,1,0.7474218010902405,a subject like this should inspire reaction in its audience ; the pianist does not . 
