id,label,prediction,probability,input_text
28,1,0,0.880844235420227,But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge. | Chinese engineers working on long-term projects in India can easily obtain visas.
31,0,1,0.9195794463157654,"Eric Harris and Dylan Klebold, seniors at the suburban Denver school, detonated homemade bombs and opened fire with shotguns, a rifle and a semiautomatic handgun on April 20, 1999. They killed a teacher and 12 students and wounded 23 others before committing suicide. The massacre shocked the country like no other. It was the worst school assault in American history at that time, and it came in the wake of a half-dozen others. It played out on live television, watched by millions. And it represented the violent destruction of a cherished American idea: that schools in the suburbs and the countryside were havens of peace and safety. | 13 persons were killed by two students in 1999."
33,1,0,0.8543628454208374,"On October 1 2001, EU and other countries introduced the option for domestic animal owners to apply for Pet passports under the Pets Travel Scheme (PETS for short), for pets returning from abroad to the United Kingdom. This replaced the old system of 6 months compulsory quarantine for all domestic pets. | In 2001, the EU introduced a six-month compulsory quarantine for all domestic pets."
41,1,0,0.8402222394943237,"The plan was released by Mr Dean on behalf of the Secretary of Health and Human Services, Tommy Thompson, still recovering from a recent accident, at a Secretarial Summit on Health Information Technology that was attended by many of the nation's leaders in electronic health records. | Mr Dean is the Secretary of Health and Human Services."
47,1,0,0.8797673583030701,The harvest of sea-weeds is not allowed in the Puget Sound because of marine vegetation's vital role in providing habitat to important species. | Marine vegetation is  harvested.
48,1,0,0.8856385350227356,"He became a boxing referee in 1964 and became most well-known for his decision against Mike Tyson, during the Holyfield fight, when Tyson bit Holyfield's ear. | Mike Tyson bit Holyfield's ear in 1964."
51,0,1,0.7775640487670898,"Mount Redoubt, a volcano in Alaska, erupted on Saturday, sending out clouds of ash thousands of feet high. According to the Federal Aviation Administration, the Ted Stevens Anchorage International Airport was shut down after ash reached the airport. Jeremy Lindseth, a spokesman for the airport, said that only small amount of ash reached the airport, but was significant enough to disrupt operations, as ash can cause engine problems for aircraft. He said that he was uncertain of how many flights were affected due to the eruption. | The Ted Stevens Anchorage International Airport is the employer of Jeremy Lindseth."
54,0,1,0.7294564843177795,"Nokia, Texas Instruments and other leading makers of mobile phones have formally complained to Brussels that Qualcomm, the US mobile chipmaker, has unfairly used its patents on 3G technologies. | Texas Instruments produces mobile phones."
62,1,0,0.6956561207771301,Ssangyong Motor was taken over by creditors after it collapsed under heavy debts during the 1997-98 Asian financial crisis. | Asian financial crisis takes over Ssangyong Motor
67,0,1,0.9184261560440063,"NASA's two Great Observatories, the Hubble Space Telescope and the Chandra X-ray Observatory, have independently provided what could be the best direct evidence yet for the existence of an event horizon, the defining feature of a black hole. | Hubble discovers black holes."
68,0,1,0.9318559169769287,"For US pharmaceutical companies, the impending healthcare reforms promise an era of increased cost-containment and pricing controls. | The US government wants to keep drug prices down."
70,0,1,0.9588981866836548,"About 33.5 million people live in this massive conurbation. I would guess that 95% of the 5,000 officially foreign-capital firms in Japan are based in Tokyo. | About 33.5 miilion people live in Tokyo."
75,1,0,0.8561895489692688,"A closely divided U.S. Supreme Court said on Thursday its 2002 ruling that juries and not judges must impose a death sentence applies only to future cases, a decision that may affect more than 100 death row inmates. | The Supreme Court decided that only judges can impose the death sentence."
77,1,0,0.8780378103256226,"The chaotic situation unleashed in Bogota last night, with the assasination of Justice Carlos Valencia, began on 28 July in Medellin, when motorized paid assasins murdered third public order Judge Maria Elena Diaz. | Justice Carlos Valencia was killed in Medellin."
83,1,0,0.77486652135849,The official visit of the Argentine minister marks a further step in the normalisation of UK-Argentine relations. | Relations between Argentina and Great Britain are growing more cooperative.
86,0,1,0.9153416156768799,The job gains mean that  President Bush can celebrate - albeit by a very fine margin - a net growth in jobs in the US economy in his first term in office. | More jobs were created during President Bush's first term.
87,1,0,0.7886661887168884,The Federal Bureau of Investigation started an independent probe of the circumstances shortly after the White House made plain that President Bill Clinton considered industrial espionage a particular threat to US economic interests. | A US probe of the investigation started at the instigation of the Commerce Department.
89,1,0,0.8444257974624634,"A top aide to Ms. Bhutto, Senator Latif Khosa, says that on the day of her assassination, Ms. Bhutto planned to give two visiting U.S. lawmakers a thick dossier outlining numerous instances of government pre-poll rigging involving voter registration as well as intimidation of PPP supporters. ""Everything was recorded in that, with all proofs that we have had, and with the independent reports of the foreign monitors who were also operating. Their reports also supported our allegations as to being substantial and as being true. So they were all recorded, but unfortunately she could not present the report because she was assassinated before she could do that,"" said Khosa. | Latif Khosa was in a relationship with Ms. Bhutto."
92,0,1,0.5947886109352112,"Adela Lupse was born in 1988 to a miner's family in the village of Poiana, Bihor in Transylvania, Romania. A member of Romania's first post-Ceausescu generation, she grasped the power of television at a young age: ""I think television is the most interesting phenomenon that the modern day has given us....for my type of personality, I find it impressive, the power that television has worldwide....We dress like the people that television promotes. We want to look like the celebrities that television launches."" | Bihor is situated in Romania."
94,1,0,0.552817702293396,"La Paz, 30 May 89 - La Paz Department Police authorities have disclosed that investigations into the murder of two young U.S. citizens are being conducted by a specialized group summoned specially to clarify this crime. | Two young U.S. citizens were killed on 30 May 89."
95,1,0,0.8666374087333679,"I asked myself how to understand the 'Twilight's success. And I have come to the idea that when you really believe in something, sooner or later it will become real. So, I guess this is what happened with Robert Pattinson. Last year he was just an unknown actor who's biggest role was in a pair of ""Harry Potter"" movies. Now, not only that Twilight is competing with 'Harry Potter', but Robert Pattinson is one of the most famous young actors who sucked $373.4 million from global box offices. So the movie about a vampire boy who falls in love with a normal girl, begun a real hysteria. And Pattinson has a lot to do with it!. | Robert Pattinson is a vampire."
96,1,0,0.8913319706916809,"Andreessen, who helped define the Internet revolution as part of team that created the first Internet browser (Mosaic) and his co-founding Netscape, told a packed hall at the San Francisco Marriott hotel Thursday that he is ""extremely committed"" to his startup Loudcloud. | The Internet browser Mosaic was created at the San Francisco Marriott hotel."
98,0,1,0.8672122955322266,"The Massachusetts Supreme Judicial Court has cleared the way for lesbian and gay couples in the state to marry, ruling that government attorneys ""failed to identify any constitutionally adequate reason"" to deny them the right. | U.S. Supreme Court in favor of same-sex marriage"
110,0,1,0.9571587443351746,"Ren and Stimpy. Bugs Bunny. Philip J. Fry and Professor Hubert Farnsworth on Futurama. Sparx. Bi-Polar Bear. Popeye the Sailor Man. Woody Woodpecker. You may not think you have ever heard Billy West, but chances are on a television program, a movie, a commercial, or as Howard Stern's voice guru in the 1990's, you have heard him. West's talent for creating personalities by twisting his voice has made him one of a handful of voice actors - Hank Azaria and the late Mel Blanc come to mind - who have achieved celebrity for their talent. Indeed, West is one of the few voice actors who can impersonate Blanc in his prime, including characterizations of Bugs Bunny, Daffy Duck, Elmer Fudd and other characters from Warner Bros. cartoons. | Bugs Bunny is owned by Warner Bros."
113,1,0,0.7489907741546631,"Both sides of this argument are presented in this paper, but it is the attempt of this paper to emphasize that the legalization of drugs would be destructive to our society. | Drug legalization has benefits."
118,1,0,0.8631953001022339,Grieving father Christopher Yavelow hopes to deliver one million letters to the queen of Holland to bring his children home. | Christopher Yavelow is the queen of Holland.
122,1,0,0.6422339677810669,"As regards the headquarters building, the Swiss are stipulating that they would transfer it to the WTO for a value of about 51 million swiss franks. | The WTO headquarters are in Switzerland."
123,0,1,0.8230195045471191,"A plane crashed in North Carolina last year and most of the Blink-182 group was in there. The only survivors of the crash were DJ AM and musical partner Travis Barker. Less lucky, ""Lil"" Chris Baker, Barker's close friend and assistant, the Blink-182 drummer's bodyguard, Charles ""Che"" Still, the pilot and co-pilot died. Both AM and Barker suffered many injures, bad burns and they needed to stay in hospital for several weeks. Now AM asks $20 million in compensation for injuries he suffered. He lawsuits against plane maker Learjet and wants to gain $10 million for medical damages, lost earnings and profit and the same amount for mental and physical suffering. | Travis Barker belongs to a band."
124,1,0,0.8497094511985779,"VCU School of the Arts In Qatar is located in Doha, the capital city of Qatar. | Qatar is located in Doha."
126,1,0,0.6365414261817932,"Confident that those grading papers would understand answers written in text-speak, Haque stressed that in some exams, including English, text abbreviations would be penalized. | Haque wants to include English in some exams."
127,1,0,0.8648841977119446,"In reality, legalization would dramatically expand America's drug dependence, significantly increase the social costs of drug abuse, and put countless more innocent lives at risk. | Drug legalization has benefits."
129,0,1,0.9317096471786499,"On July 12 Portuguese President Jorge Sampaio asks Pedro Santana Lopes to form a government. The new government is sworn in on July 17 and includes António Monteiro as foreign minister, Daniel Sanches as interior minister, and António Bago Flix as finance minister; Paulo Portas remains defense minister. | New Portuguese prime minister is elected."
136,1,0,0.8504197001457214,"Philadelphia is considered the birthplace of the United States of America, where the Declaration of Independence and Constitution were written and signed in the city's Independence Hall. | The US Declaration of Independence is located in Philadelphia."
147,1,0,0.7279395461082458,"Wilson has, after all, produced all three Offspring albums, including ""Smash,"" the one that has astonished everybody by selling 1 million copies in four months, establishing the heretofore unknown group as the leader, with Green Day, of an unprecedented wave of commercial success for punk. | ""Smash"" is the title of the third album of the Offspring."
149,0,1,0.5454461574554443,"Jerry Reinsdorf (born February 25 1936 in Brooklyn, New York) is the owner of Chicago White Sox and the Chicago Bulls. Recently, he helped the White Sox win the 2005 World Series and, in the process, collected his seventh championship ring overall (the first six were all with the Bulls in the 1990s), becoming the third owner in the history of North American sports to win a championship in two different sports. | Jerry Reinsdorf has won 7 championships."
150,1,0,0.7860330939292908,Quebec woman and her mother accused of plotting to kill a four-year-old girl. | Quebec woman murdered a four-year-old girl.
156,1,0,0.5605502128601074,"The investigation came about following the collapse of Barings Bank, when one of its traders based in Singapore, Nick Leeson, amassed losses of the order of 600-700 million without the bank being aware of it. | Nick Leeson was arrested for collapse of Barings Bank PLC."
161,0,1,0.9045209884643555,"It has been observed that in those countries of the world where capital punishment is still in operation, the crime rate, especially murder, is distinctively low in comparison to countries where capital punishment has been discarded. | Capital punishment is a deterrent to crime."
162,1,0,0.8600383996963501,Wal-Mart Stores has asked a US federal appeals court to review a judge's order approving class-action status for a sex-discrimination lawsuit. | The judge approves of sex-discrimination.
165,0,1,0.9546429514884949,"Ahern, who was travelling to Tokyo for an EU-Japan summit yesterday, will consult with other EU leaders by telephone later this week in an effort to find an agreed candidate. | A summit between Europe and Japan is taking place in the Japanise capital."
166,1,0,0.87928706407547,"General Miguel Maza Marquez, chief of the Colombian Administrative Department Of Security (DAS), today confirmed foreign participation in the assassination of Luis Carlos Galan, senator and Liberal party presidential candidate, on 18 August in Bogota. | General Miguel Maza Marquez took part in the assassination of Luis Carlos Galan."
167,1,0,0.8293861150741577,"Today's best estimate of giant panda numbers in the wild is about 1,100 individuals living in up to 32 separate populations mostly in China's Sichuan Province, but also in Shaanxi and Gansu provinces. | There are 32 pandas in the wild in China."
172,1,0,0.8319377303123474,"The memo, written by Marc Allen Connelly (who was general counsel to the funeral services commission at the time) and sent to Dick McNeil (the Bush-appointed chairman of the funeral commission), stated that Connelly ""received information"" from Texas state officials that two of the funeral commissioners worked for SCI. | Marc Allen Connelly worked for SCI."
174,0,1,0.8723986148834229,"A farmer who was in contact with cows suffering from BSE -- the so-called mad cow disease -- has died from what is regarded as the human form of the disease. | Bovine spongiform encephalopathy is another name for the ""mad cow disease""."
179,1,0,0.8564516305923462,About half were along a 20-mile stretch of Santa Monica Bay from Topanga Canyon Boulevard to the Palos Verdes Peninsula. | The coastline of Santa Monica Bay is 50 miles long.
181,0,1,0.6233881711959839,Four days of talks got underway with the US announcing the first significant overture to North Korea since George W Bush took office three years ago. | George W. Bush entered the US presidency 3 years ago.
183,1,0,0.8585633039474487,"Jean-Claude Trichet, the European Central Bank president, made it clear, on Wednesday, that he would oppose unwarranted political attempts to remove Antonio Fazio: the Bank of Italy governor, engulfed in controversy over his handling of bank takeover bids. | Antonio Fazio is subordinate to Jean-Claude Trichet."
185,0,1,0.5676928162574768,"Foreign Carmakers Gain in Russia. The likes of Daewoo, Ford, Renault, and more can't produce fast enough. | European cars sell in Russia."
191,0,1,0.8346841335296631,"Texas Data Recovery is also successful at retrieving lost data from notebooks and laptops, regardless of age, make or model. | In the event of a disaster you could use Texas Data Recovery and you will have the capability to restore lost data."
194,1,0,0.8542240262031555,"The court in Angers handed down sentences ranging from four months suspended to 28 years for, among others, Philppe V., the key accused. The court found that he, along with his son Franck V. and Franck's former spouse, Patricia M., was one the instigators of a sex ring that abused 45 children, mostly in the couple's flat. The abuses of children aged between six months and 12 years took place in a poor and deprived area of the western french town of Angers. Many of the defendants were poor and lived on benefits and some were mentally impaired. About 20 of them admitted to the charges, while others claimed to have never heard of a sex ring. | Franck V. comes from Angers."
195,0,1,0.9290054440498352,"The mistaken spelling, Miller explained, was made in a section of her notes unrelated to the interviews with Libby.  Other notes documented 3 interviews with Libby, conducted in the year 2003, that in her NYT column she wrote: June 23) ... Mr. Libby raised the subject of Mr. Wilson's wife for the first time. I wrote in my notes, inside parentheses, ""Wife works in bureau?"" I told Mr. Fitzgerald that I believed this was the first time I had been told that Mr. Wilson's wife might work for the C.I.A. | Judith Miller works for the New York Times."
196,1,0,0.64449542760849,Increased storage isn't all Microsoft will be offering its Hotmail users--they can also look forward to free anti-virus protection. | Microsoft won't offer increased storage to its users.
205,1,0,0.6712208390235901,"Although he has enough of a support base to be able to create a mass civil disobedience movement, some analysts think that his campaign will be, at best, a thorn in Mr Calderon's side. | Mr Calderon is able to create a mass civil disobedience movement."
206,1,0,0.8541431427001953,"NEW YORK —  Somali pirates attacked and damaged an American ship carrying humanitarian aid Tuesday, but the ship and crew were safe under Navy escort, the military and shipping company said. The pirates fired rocket-propelled grenades and automatic weapons at the Liberty Sun as it carried food for famine-wracked African nations, said the vessel's owner, Liberty Maritime Corp. The ship was en route from Houston to Mombasa, Kenya, with a roughly 20-member crew, officials said. . | Pirates damaged the ship Liberty Maritime."
207,1,0,0.7990419268608093,"""Bea Arthur and I first met when we did 'Mame' together in 1965. She became and has remained 'My Bosom Buddy' ever since. I am deeply saddened by her passing, but also relieved that she is released from the pain. I spoke to Matt, her son, yesterday and I was aware that her time was imminent. She was a rare and unique performer and a dear, dear friend."" Arthur passed away at her home on Saturday at the age of 86. Angela Lansbury is appearing in the current revival of Blithe Spirit which began preview performances on Thursday, February 26, 2009 and had an official opening on Sunday, March 15, 2009 at The Shubert Theatre (225 West 44th Street). | The actress Angela Lansbury is 86 years old."
208,1,0,0.8393243551254272,The girl was found in Drummondville. | Drummondville contains the girl.
210,0,1,0.6285368204116821,"For women earning 22,000 a year, the total pay accumulated after six months maternity leave would be just 5,300 in the UK and 5,850 in Ireland. Entitlements in Germany would also be relatively low, at 5,900, along with those in France, Spain and the Netherlands, all at 6,750. At the other end of the scale, pay received after six months leave in Italy would be 9,150 while in Denmark and Norway it would be as much as 11,000. | Maternity leave varies in Europe."
213,1,0,0.8723037242889404,"Zahi Hawass, Egypt's pre-eminent archaeologist, revealed the first ancient artifacts which may lead to the discovery of Cleopatra and Marc Antony's resting place.  The expedition has found amulets, 22 bronze coins cast with Cleopatra's image and her name, a royal statue, an alabaster mask resembling Marc Antony, and a statue bust of Cleopatra. ""If you look at the face of Mark Antony, many believed he had this cleft on his chin and that's why I thought this could be Mark Antony,"" said Hawass.  ""In my opinion, if this tomb is found, it will be one of the most important discoveries of the 21st century because of the love between Cleopatra and Mark Antony, and because of the sad story of their death. This is the perfect place for them to be hidden,"" said Hawass. | Cleopatra and Marc Antony lived in Egypt."
214,0,1,0.7052285075187683,Russian Public Television head Vladislav Listyev is shot in the heart by an unknown gunman outside his Moscow home. The attack is linked to opponents of an advertising ban he had proposed for the television channel. | Vladislav Listyev was murdered in Moscow.
216,0,1,0.8573915958404541,"In clashes between Israeli forces and gunmen, one Palestinian was killed and 10 wounded, hospital officials said. | A Palestinian was killed and other people were wounded."
217,1,0,0.5516988039016724,"But the message delivered by their performance piece was mostly sad and raw. After just three weeks on the road, one of the two Italian artists, Pippa Bacca, 33, was killed by a driver who offered her a ride. Her naked body was found on April 11 in some bushes near a Turkish village after a suspect led investigators to the site. Although an official cause of death has not been given, local Turkish authorities said Ms. Bacca had been raped and strangled. | Pippa Bacca was an Italian peace activist."
218,1,0,0.8771497011184692,"Egypt on Thursday strongly criticized Israeli new Foreign Minister Avigdor Lieberman for his remarks that he refused to recognize the peace efforts initiated in 2007 in the U.S. city of Annapolis to restore the peace talks with the Palestinians, reported the state MENA news agency. Lieberman's remarks is ""regrettable,"" Egyptian Foreign Ministry spokesman Hossam Zaki was quoted as saying, adding ""his remarks are the first blow to the peace efforts to come from the Israeli new government."" | Hossam Zaki is the new Foreign Minister of Israel."
222,1,0,0.8679215312004089,"Released in 1995, Tyson returned to boxing, winning the World Boxing Council title in 1996. The same year, however, he lost to Evander Holyfield, and in a 1997 rematch bit Holyfield's ear, for which he was temporarily banned from boxing. | In 1996 Mike Tyson bit Holyfield's ear."
225,1,0,0.8879143595695496,"The humane organization, Caritas, quoting its branch in Iraq, announced today, in Germany, that several Iraqi hospitals, especially Saddam Hospital, which is considered the biggest hospital in Iraq, were hit in the American-British bombing of the Iraqi capital. | Caritas announced that several Iraqi hospitals, (excluding Saddam Hospital,) were hit in the shelling of Baghdad."
227,0,1,0.9504600167274475,"The Tuesday drawing of the Italian Superenalotto game has awarded the biggest prize ever won in a betting game in Italy. The single winner of the first category prize (6 numbers guessed) will receive an amount, including the jackpot from previous un-won draws, of €72.090.405,19 (US$93 million.) The prize money will be received in full without further taxation, since taxes in prizes of that type are taken at a fixed rate by the Italian State from the money paid for the bet. | Superenalotto awarded a prize of more than 72 million euros."
228,1,0,0.6288264393806458,"The 26-member International Energy Agency said, Friday, that member countries would release oil to help relieve the U.S. fuel crisis caused by Hurricane Katrina. | An international oil agency will make 60 million barrels of oil and gasoline available to the marketplace."
233,1,0,0.8898159265518188,"At the same time the Italian digital rights group, Electronic Frontiers Italy, has asked the nation's government to investigate Sony over its use of anti-piracy software. | Italy's government investigates Sony."
235,0,1,0.8199788331985474,Schroder Investment Management has indicated its intention to accept Revival's offer to buy retailer Marks & Spencer. | Revival tries to take over Marks & Spencer Group.
237,0,1,0.7786412835121155,California voters recall Gray Davis and elect Arnold Schwarzenegger as their governor. | California voters dumped Gov. Gray Davis and replaced him with Arnold Schwarzenegger.
238,1,0,0.6177321672439575,"The U.S. handed power on June 30 to Iraqâs interim government chosen by the United Nations and Paul Bremer, former governor of Iraq. | The United Nations officialy transferred power to Iraq."
240,0,1,0.6643144488334656,"Kevin Whitaker, who heads the Cuban affairs office at the Department of State, spoke with Lazo on two occasions about the effort to give his sons visas. | Kevin Whitaker is a manager of the Department of State."
242,1,0,0.6545718908309937,"It appears that the super-conducting maglev system is technically ready to be used commercially as a very high-speed, large-capacity transportation system. | Maglev is commercially used."
243,1,0,0.8470901250839233,Thailand's official religion is Buddhism which claims the allegiance of most Thai people. Their cultural identity seems almost inseparably intertwined with Buddhist traditions. The people practice folk Buddhism which includes and elaborate system of spirit worship. | The official religion of Thailand is Theravada Buddhism.
245,1,0,0.6787857413291931,"New York boasts the largest number of billionaires, with 40 residing in the Big Apple. The world's youngest billionaire is 22-year-old Hind Hariri, daughter of assassinated former Lebanese Prime Minister Rafik Hariri. | The number of billionaires increases."
248,1,0,0.6633104681968689,"NASA estimated, Monday, that it will cost $104 billion to return astronauts to the moon, by 2018, in a new rocket that combines the space shuttle with the capsule of an earlier NASA era. | The new space vehicle design uses shuttle rocket parts and an Apollo-style capsule."
250,1,0,0.8796254396438599,"Arlene Blum is a legendary trailblazer by any measure. Defying the climbing establishment of the 1970s, she led the first teams of women on successful ascents of Mt. McKinley and Annapurna, and was the first American woman to attempt Mt. Everest. In her long, adventurous career, she has played a leading role in more than twenty expeditions and forged a place for women in the perilous arena of high-altitude mountaineering. | A woman succeeds in climbing Everest solo."
254,1,0,0.8770332336425781,"Monica Meadows, a 22-year-old model from Atlanta, was shot in the shoulder on a subway car in New York City. | Monica Meadows, 23, was shot in shoulder while riding a subway car in New York City"
258,1,0,0.7430694699287415,Hadley said Jordan was chosen as the site of the meeting between Bush and al-Maliki because of its support for the unity government in Iraq and the fact that Bush would be in the region. | Bush will meet al-Maliki in Hadley.
260,0,1,0.7577358484268188,"Oqueli was to fly to Nicaragua to join an international Socialist delegation, which will observe the Nicaraguan electoral campaign. | An electoral campaign is being held in Nicaragua."
264,1,0,0.645240306854248,"Hurricane Katrina petroleum-supply outlook improved somewhat, yesterday, as U.S. and European governments agreed to release 2 million barrels a day, of oil and refined products, from their reserves. | 60 million barrels of oil and gasoline will be available to the marketplace."
268,0,1,0.8498582243919373,"As a result, peptic ulcer disease has been transformed from a chronic, frequently disabling condition to one that can be cured by a short regimen of antibiotics and other medicines. | Antibiotics are used against peptic ulcer."
270,1,0,0.8378300070762634,"The capital of Slovenia is Ljubljana, with 270,000 inhabitants. | Slovenia has 270,000 inhabitants."
