id,label,prediction,probability,input_text
253,0,1,0.5537556409835815,"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries . | After 18 months , the atorvastatin patients had no change in the plaque in their arteries ."
259,0,1,0.6118356585502625,"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) . | The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) ."
261,0,1,0.7619147300720215,They will help draft a plan to attack obesity that Kraft will implement over three to four years . | The team will help draft a plan by the end of the year to attack obesity .
264,0,1,0.6867138743400574,"Corixa shares rose 54 cents to $ 7.74 yesterday on the Nasdaq Stock Market . | Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 ."
267,0,1,0.620627760887146,"Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning . | Bethany , who remained in stable condition after the attack Friday morning , talked of the attack Saturday ."
268,0,1,0.6057685613632202,"The Calgary woman , who is in her twenties , donated blood on Aug. 7 . | The woman -- who has no symptoms of illness -- donated blood Aug. 7 ."
270,0,1,0.7457566857337952,"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters . | Several Florida officials connected to the case have received threatening letters , accompanied by rifle bullets ."
279,0,1,0.7529128193855286,"Friday 's report raised new worries that a weak job market could shackle the budding economic recovery despite a slight improvement in the overall unemployment rate . | U.S. companies slashed payrolls for a seventh straight month in August , raising new worries that a weak jobs market could shackle the budding economic recovery ."
280,1,0,0.5127044320106506,Federal Emergency Management Administration designated $ 20 million to establish the registry . | The registry was launched with $ 20 million from the Federal Emergency Management Agency .
283,0,1,0.6393124461174011,"GM , the world 's largest automaker , has 115,000 active UAW workers and another 340,000 retirees and spouses . | They cover more than 300,000 UAW workers and 500,000 retirees and spouses ."
284,0,1,0.8729456663131714,"Rosenthal is hereby sentenced to custody of the Federal Bureau of prisons for one day with credit for time served , "" Breyer said to tumultuous cheers in the courtroom . | "" Rosenthal is hereby sentenced to custody of the Federal Bureau of Prisons for one day with credit for time served . """
290,1,0,0.6853469610214233,The state 's House delegation currently consists of 17 Democrats and 15 Republicans . | Democrats hold a 17-15 edge in the state 's U.S. House delegation .
291,0,1,0.6333858370780945,"Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board . | He replaces Leland Brendsel , 61 , who retired as chairman and chief executive ."
296,0,1,0.702385425567627,"Mr. Kerkorian tried unsuccessfully to take over Chrysler in 1995 , but did win representation on its board . | Kerkorian and Tracinda had also tried to take over Chrysler in 1995 ."
297,0,1,0.5355390906333923,Glover spoke at a news conference that included about 20 relatives of the victims . | About 20 family members of the victims were invited to the news conference .
306,0,1,0.7815414667129517,"Singapore Prime Minister Goh Chok Tong says China plays an important role in the integration of Asia , including managing the stresses and strains both within and between countries . | HAINAN PROVINCE , China : Singapore Prime Minister Goh Chok Tong said China plays an important role in the integration of Asia ."
309,0,1,0.6311408281326294,"In the year-ago quarter , the steelmaker recorded a profit of $ 16.2 million , or 15 cents per share , on sales of $ 1.14 billion . | In the second quarter last year , AK Steel reported a profit of $ 16.2 million , or 15 cents a share ."
310,0,1,0.8726018667221069,Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning . | Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .
313,0,1,0.7481980323791504,"After the two-hour meeting on May 14 , publisher Arthur O. Sulzberger Jr . , executive editor Howell Raines and managing editor Gerald Boyd pledged quick remedies to staff grievances . | The committee will make recommendations to Publisher Arthur Sulzberger , Executive Editor Howell Raines and Managing Editor Gerald Boyd ."
315,0,1,0.6073830723762512,"Lu reclined in a soft chair wearing a woolly coat near the blackened capsule . | "" It 's great to be back home , "" said Lu , dressed in a woolly coat near the blackened capsule ."
319,0,1,0.7709947824478149,"Franklin County Judge-Executive Teresa Barton said a firefighter was struck by lightning and was taken to the Frankfort Regional Medical Center . | A county firefighter , was struck by lightning and was in stable condition at Frankfort Regional Medical Center ."
320,0,1,0.6446424126625061,"Police suspected that Shaichat , 20 , had been abducted either by Palestinians or by Israeli Arabs . | Nobody claimed responsibility for Schaichat 's death , but police suspect that the 20-year-old soldier was abducted either by Palestinians or Israeli Arabs ."
323,1,0,0.5895761251449585,"Sony said the PSP would also feature a 4.5-inch LCD screen , Memory Stick expansion slots . | It also features a 4.5 in back-lit LCD screen and memory expansion facilities ."
324,0,1,0.5710422396659851,"Clinton did not mention that two Democratic senators , Charles Robb of Virginia and Wendell Ford of Kentucky , voted to shelve the McCain bill . | Two Democrats , Sen. Charles Robb of Virginia and Wendell Ford of Kentucky , voted with the 40 Republicans ."
326,0,1,0.7436431050300598,"Wal-Mart has said it plans to open at least 40 Supercenters in the state in the coming years ; analysts expect four or more to be in San Diego County . | At least 40 of the outlets will be in California , and analysts expect four or more to be in San Diego County ."
332,0,1,0.8717994093894958,"The other inmate fell but Selenski shimmed down the makeshift rope to a second-story roof and used the mattress to scale a razor-wire fence , Fischi said . | After the other inmate fell , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said ."
337,0,1,0.8302667140960693,The mother of a Briton held by Colombian guerrillasspoke of her relief yesterday after hearing that he might be freed in the next few weeks . | The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month .
338,0,1,0.7799642086029053,"We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community . | McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . """
343,0,1,0.5628599524497986,"The seizure took place at 4 a.m. on March 18 , just hours before the first American air assault . | The time was about 4 a.m. on March 18 , just hours before the first pinpoint missiles rained down on the capital ."
348,0,1,0.5118530988693237,"Costa 's semifinal opponent is Spaniard Juan Carlos Ferrero , whom he beat in last year 's final . | Costa will play Juan Carlos Ferrero next in a rematch of last year 's final ."
350,0,1,0.8217056393623352,"Thyroid hormones are known to help in weight loss by stimulating metabolism - and cutting cholesterol - but come with the unwanted side effect of speeding up the heartbeat . | Thyroid hormones are known to help in weight loss by stimulating metabolism , and they can help cut cholesterol too ."
352,0,1,0.6110714673995972,"The Hartford shares rose $ 2.88 , or 6.6 percent , to close Monday at $ 46.50 on the New York Stock Exchange . | Shares of Hartford rose $ 2.88 to $ 46.50 in New York Stock Exchange composite trading ."
354,0,1,0.8661072254180908,"It decided instead to issue them before the stock market opened Monday after the downgrade of its debt late Friday by Moody 's , the credit rating agency . | It decided instead to issue them before the stock market opened Monday to counteract the downgrade of its debt late Friday by Moody 's to one step above junk status ."
363,0,1,0.8712112307548523,""" The government elements who have been causing trouble are still in place . | The government elements who have been causing trouble are still in place , they are attacking us . """
366,0,1,0.826981782913208,The patch also fixes a vulnerability that results because IE does not implement an appropriate block on a file download dialog box . | The second vulnerability is a result of IE not implementing a block on a file download dialog box .
368,0,1,0.5659083127975464,SPOT products run a Microsoft operating system and the company 's DirectBand radio technology developed with SCA Data Systems . | The DirectBand network was developed with the assistance of SCA Data Systems .
375,0,1,0.7955461740493774,"The euro was at 1.5281 versus the Swiss franc EURCHF = , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session . | The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session ."
376,0,1,0.7700656056404114,"On the stand Wednesday , she said she was referring only to the kissing . | On the stand Wednesday , she testified that she was referring to the kissing before the alleged rape ."
377,0,1,0.8596340417861938,"Garner said the group would probably be expanded to include , for example , a Christian and perhaps another Sunni leader . | The group has already met several times and Gen. Garner said it probably will be expanded to include a Christian and perhaps another Sunni Muslim leader ."
382,0,1,0.5287865400314331,"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange . | GE 's shares closed at $ 30.65 on Friday on the New York Stock Exchange ."
385,0,1,0.5608804225921631,"In the United States , heart attacks kill about 460,000 year , in Canada about 80,000 . | In the United States , heart attacks kill about 460,000 yearly , according to the National Institutes of Health ."
387,0,1,0.5129651427268982,""" It 's a major victory for Maine , and it 's a major victory for other states . | The Maine program could be a model for other states ."
391,1,0,0.5283499360084534,"But software license revenues , a measure financial analysts watch closely , decreased 21 percent to $ 107.6 million . | License sales , a key measure of demand , fell 21 percent to $ 107.6 million ."
402,1,0,0.6066269278526306,"Gregory Parseghian , a former investment banker , was appointed chief executive . | Greg Parseghian was appointed the new chief executive ."
403,0,1,0.6938566565513611,"Their contract will expire at 12 : 01 a.m. Wednesday instead of 12 : 01 a.m. Sunday , said Rian Wathen , organizing director for United Food and Commercial Workers Local 700 . | "" It has outraged the membership , "" said Rian Wathen , organizing director of United Food and Commercial Workers Local 700 ."
404,1,0,0.5952215194702148,But plaque volume increased by 2.7 percent in pravastatin patients . | The volume of plaque in Pravachol patients ' arteries rose by 3 % .
